variable,item,region,year,unit,value,datasrc
Total Energy Consumption,Bbtu,CO,2011,Billion Btu,-26,SEDS.ELNIB.CO.A
Total Energy Consumption,Bbtu,CO,2012,Billion Btu,-5,SEDS.ELNIB.CO.A
Total Energy Consumption,Bbtu,CO,2013,Billion Btu,-4,SEDS.ELNIB.CO.A
Total Energy Consumption,Bbtu,CO,2014,Billion Btu,-23,SEDS.ELNIB.CO.A
Total Energy Consumption,Bbtu,CO,2015,Billion Btu,2,SEDS.ELNIB.CO.A
Total Energy Consumption,Bbtu,CO,2016,Billion Btu,0,SEDS.ELNIB.CO.A
Total Energy Consumption,Bbtu,CO,2017,Billion Btu,0,SEDS.ELNIB.CO.A
Total Energy Consumption,Bbtu,CO,2018,Billion Btu,2,SEDS.ELNIB.CO.A
Total Energy Consumption,Bbtu,CO,2019,Billion Btu,0,SEDS.ELNIB.CO.A
Total Energy Consumption,Bbtu,CT,1960,Billion Btu,0,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1961,Billion Btu,0,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1962,Billion Btu,0,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1963,Billion Btu,0,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1964,Billion Btu,0,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1965,Billion Btu,0,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1966,Billion Btu,0,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1967,Billion Btu,0,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1968,Billion Btu,0,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1969,Billion Btu,0,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1970,Billion Btu,0,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1971,Billion Btu,0,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1972,Billion Btu,0,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1973,Billion Btu,0,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1974,Billion Btu,0,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1975,Billion Btu,0,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1976,Billion Btu,0,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1977,Billion Btu,0,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1978,Billion Btu,0,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1979,Billion Btu,0,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1980,Billion Btu,0,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1981,Billion Btu,0,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1982,Billion Btu,0,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1983,Billion Btu,0,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1984,Billion Btu,0,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1985,Billion Btu,145,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1986,Billion Btu,1468,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1987,Billion Btu,1961,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1988,Billion Btu,2313,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1989,Billion Btu,777,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1990,Billion Btu,125,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1991,Billion Btu,1833,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1992,Billion Btu,3079,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1993,Billion Btu,3670,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1994,Billion Btu,4024,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1995,Billion Btu,4354,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1996,Billion Btu,4522,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1997,Billion Btu,5798,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1998,Billion Btu,6003,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,1999,Billion Btu,6600,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,2000,Billion Btu,5408,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,2001,Billion Btu,2612,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,2002,Billion Btu,1111,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,2003,Billion Btu,1181,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,2004,Billion Btu,3395,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,2005,Billion Btu,3969,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,2006,Billion Btu,3976,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,2007,Billion Btu,5147,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,2008,Billion Btu,6789,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,2009,Billion Btu,8192,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,2010,Billion Btu,6077,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,2011,Billion Btu,8003,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,2012,Billion Btu,0,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,2013,Billion Btu,1993,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,2014,Billion Btu,2289,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,2015,Billion Btu,2134,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,2016,Billion Btu,1864,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,2017,Billion Btu,1799,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,2018,Billion Btu,1810,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,CT,2019,Billion Btu,0,SEDS.ELNIB.CT.A
Total Energy Consumption,Bbtu,DC,1960,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1961,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1962,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1963,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1964,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1965,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1966,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1967,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1968,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1969,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1970,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1971,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1972,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1973,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1974,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1975,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1976,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1977,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1978,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1979,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1980,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1981,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1982,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1983,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1984,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1985,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1986,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1987,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1988,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1989,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1990,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1991,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1992,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1993,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1994,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1995,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1996,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1997,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1998,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,1999,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,2000,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,2001,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,2002,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,2003,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,2004,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,2005,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,2006,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,2007,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,2008,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,2009,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,2010,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,2011,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,2012,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,2013,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,2014,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,2015,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,2016,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,2017,Billion Btu,21,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,2018,Billion Btu,10,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DC,2019,Billion Btu,0,SEDS.ELNIB.DC.A
Total Energy Consumption,Bbtu,DE,1960,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1961,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1962,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1963,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1964,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1965,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1966,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1967,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1968,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1969,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1970,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1971,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1972,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1973,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1974,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1975,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1976,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1977,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1978,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1979,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1980,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1981,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1982,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1983,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1984,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1985,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1986,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1987,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1988,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1989,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1990,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1991,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1992,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1993,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1994,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1995,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1996,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1997,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1998,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,1999,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,2000,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,2001,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,2002,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,2003,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,2004,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,2005,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,2006,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,2007,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,2008,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,2009,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,2010,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,2011,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,2012,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,2013,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,2014,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,2015,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,2016,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,2017,Billion Btu,61,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,2018,Billion Btu,10,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,DE,2019,Billion Btu,0,SEDS.ELNIB.DE.A
Total Energy Consumption,Bbtu,FL,1960,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1961,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1962,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1963,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1964,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1965,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1966,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1967,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1968,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1969,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1970,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1971,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1972,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1973,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1974,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1975,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1976,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1977,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1978,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1979,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1980,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1981,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1982,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1983,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1984,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1985,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1986,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1987,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1988,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1989,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1990,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1991,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1992,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1993,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1994,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1995,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1996,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1997,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1998,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,1999,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,2000,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,2001,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,2002,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,2003,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,2004,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,2005,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,2006,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,2007,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,2008,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,2009,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,2010,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,2011,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,2012,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,2013,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,2014,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,2015,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,2016,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,2017,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,2018,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,FL,2019,Billion Btu,0,SEDS.ELNIB.FL.A
Total Energy Consumption,Bbtu,GA,1960,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1961,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1962,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1963,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1964,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1965,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1966,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1967,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1968,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1969,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1970,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1971,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1972,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1973,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1974,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1975,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1976,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1977,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1978,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1979,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1980,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1981,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1982,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1983,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1984,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1985,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1986,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1987,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1988,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1989,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1990,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1991,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1992,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1993,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1994,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1995,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1996,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1997,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1998,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,1999,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,2000,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,2001,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,2002,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,2003,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,2004,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,2005,Billion Btu,0,SEDS.ELNIB.GA.A
Total Energy Consumption,Bbtu,GA,2006,Billion Btu,0,SEDS.ELNIB.GA.A
