variable,item,region,year,unit,value,datasrc
Total Energy Consumption,Bbtu,NJ,1986,Billion Btu,2200878,SEDS.TETCB.NJ.A
Total Energy Consumption,Bbtu,NJ,1987,Billion Btu,2276016,SEDS.TETCB.NJ.A
Total Energy Consumption,Bbtu,NJ,1988,Billion Btu,2293960,SEDS.TETCB.NJ.A
Total Energy Consumption,Bbtu,NJ,1989,Billion Btu,2354787,SEDS.TETCB.NJ.A
Total Energy Consumption,Bbtu,NJ,1990,Billion Btu,2262859,SEDS.TETCB.NJ.A
Total Energy Consumption,Bbtu,NJ,1991,Billion Btu,2290891,SEDS.TETCB.NJ.A
Total Energy Consumption,Bbtu,NJ,1992,Billion Btu,2372206,SEDS.TETCB.NJ.A
Total Energy Consumption,Bbtu,NJ,1993,Billion Btu,2381585,SEDS.TETCB.NJ.A
Total Energy Consumption,Bbtu,NJ,1994,Billion Btu,2491674,SEDS.TETCB.NJ.A
Total Energy Consumption,Bbtu,NJ,1995,Billion Btu,2487294,SEDS.TETCB.NJ.A
Total Energy Consumption,Bbtu,NJ,1996,Billion Btu,2488069,SEDS.TETCB.NJ.A
Total Energy Consumption,Bbtu,NJ,1997,Billion Btu,2502225,SEDS.TETCB.NJ.A
Total Energy Consumption,Bbtu,NJ,1998,Billion Btu,2459982,SEDS.TETCB.NJ.A
Total Energy Consumption,Bbtu,NJ,1999,Billion Btu,2574684,SEDS.TETCB.NJ.A
Total Energy Consumption,Bbtu,NJ,2000,Billion Btu,2483350,SEDS.TETCB.NJ.A
Total Energy Consumption,Bbtu,NJ,2001,Billion Btu,2458361,SEDS.TETCB.NJ.A
Total Energy Consumption,Bbtu,NJ,2002,Billion Btu,2491243,SEDS.TETCB.NJ.A
Total Energy Consumption,Bbtu,NJ,2003,Billion Btu,2520182,SEDS.TETCB.NJ.A
Total Energy Consumption,Bbtu,NJ,2004,Billion Btu,2564633,SEDS.TETCB.NJ.A
Total Energy Consumption,Bbtu,NJ,2005,Billion Btu,2659566,SEDS.TETCB.NJ.A
Total Energy Consumption,Bbtu,NJ,2006,Billion Btu,2541933,SEDS.TETCB.NJ.A
Total Energy Consumption,Bbtu,NJ,2007,Billion Btu,2666626,SEDS.TETCB.NJ.A
Total Energy Consumption,Bbtu,NJ,2008,Billion Btu,2594260,SEDS.TETCB.NJ.A
Total Energy Consumption,Bbtu,NJ,2009,Billion Btu,2372781,SEDS.TETCB.NJ.A
Total Energy Consumption,Bbtu,NJ,2010,Billion Btu,2289569,SEDS.TETCB.NJ.A
Total Energy Consumption,Bbtu,NJ,2011,Billion Btu,2278483,SEDS.TETCB.NJ.A
Total Energy Consumption,Bbtu,NJ,2012,Billion Btu,2174789,SEDS.TETCB.NJ.A
Total Energy Consumption,Bbtu,NJ,2013,Billion Btu,2219142,SEDS.TETCB.NJ.A
Total Energy Consumption,Bbtu,NJ,2014,Billion Btu,2232277,SEDS.TETCB.NJ.A
Total Energy Consumption,Bbtu,NJ,2015,Billion Btu,2183528,SEDS.TETCB.NJ.A
Total Energy Consumption,Bbtu,NJ,2016,Billion Btu,2140852,SEDS.TETCB.NJ.A
Total Energy Consumption,Bbtu,NJ,2017,Billion Btu,2089239,SEDS.TETCB.NJ.A
Total Energy Consumption,Bbtu,NJ,2018,Billion Btu,2194118,SEDS.TETCB.NJ.A
Total Energy Consumption,Bbtu,NJ,2019,Billion Btu,2097500,SEDS.TETCB.NJ.A
Total Energy Consumption,Bbtu,NM,1960,Billion Btu,328439,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1961,Billion Btu,340085,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1962,Billion Btu,376092,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1963,Billion Btu,370467,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1964,Billion Btu,365774,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1965,Billion Btu,353197,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1966,Billion Btu,375974,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1967,Billion Btu,407731,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1968,Billion Btu,436306,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1969,Billion Btu,429135,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1970,Billion Btu,458694,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1971,Billion Btu,469511,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1972,Billion Btu,501736,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1973,Billion Btu,477784,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1974,Billion Btu,476488,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1975,Billion Btu,459396,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1976,Billion Btu,508860,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1977,Billion Btu,473306,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1978,Billion Btu,475173,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1979,Billion Btu,480612,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1980,Billion Btu,480615,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1981,Billion Btu,472741,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1982,Billion Btu,465226,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1983,Billion Btu,472744,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1984,Billion Btu,474648,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1985,Billion Btu,466444,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1986,Billion Btu,454881,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1987,Billion Btu,485504,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1988,Billion Btu,510363,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1989,Billion Btu,535009,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1990,Billion Btu,597445,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1991,Billion Btu,590778,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1992,Billion Btu,587579,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1993,Billion Btu,602796,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1994,Billion Btu,590989,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1995,Billion Btu,582688,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1996,Billion Btu,605377,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1997,Billion Btu,644523,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1998,Billion Btu,636391,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,1999,Billion Btu,640158,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,2000,Billion Btu,662696,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,2001,Billion Btu,661741,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,2002,Billion Btu,659860,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,2003,Billion Btu,661104,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,2004,Billion Btu,685076,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,2005,Billion Btu,685556,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,2006,Billion Btu,692403,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,2007,Billion Btu,715812,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,2008,Billion Btu,677716,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,2009,Billion Btu,644532,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,2010,Billion Btu,653699,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,2011,Billion Btu,671588,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,2012,Billion Btu,669125,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,2013,Billion Btu,672736,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,2014,Billion Btu,681910,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,2015,Billion Btu,681249,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,2016,Billion Btu,673888,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,2017,Billion Btu,684640,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,2018,Billion Btu,703406,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NM,2019,Billion Btu,738456,SEDS.TETCB.NM.A
Total Energy Consumption,Bbtu,NV,1960,Billion Btu,90994,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1961,Billion Btu,104789,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1962,Billion Btu,112985,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1963,Billion Btu,123243,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1964,Billion Btu,133731,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1965,Billion Btu,130174,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1966,Billion Btu,144957,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1967,Billion Btu,150718,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1968,Billion Btu,163400,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1969,Billion Btu,176999,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1970,Billion Btu,190122,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1971,Billion Btu,201661,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1972,Billion Btu,217655,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1973,Billion Btu,233459,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1974,Billion Btu,233766,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1975,Billion Btu,238093,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1976,Billion Btu,250239,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1977,Billion Btu,256716,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1978,Billion Btu,282200,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1979,Billion Btu,296498,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1980,Billion Btu,291313,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1981,Billion Btu,286208,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1982,Billion Btu,290160,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1983,Billion Btu,300667,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1984,Billion Btu,300567,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1985,Billion Btu,302688,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1986,Billion Btu,303314,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1987,Billion Btu,330578,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1988,Billion Btu,353306,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1989,Billion Btu,389011,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1990,Billion Btu,410370,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1991,Billion Btu,421560,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1992,Billion Btu,436191,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1993,Billion Btu,460325,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1994,Billion Btu,499559,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1995,Billion Btu,514831,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1996,Billion Btu,560931,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1997,Billion Btu,565909,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1998,Billion Btu,583779,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,1999,Billion Btu,606178,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,2000,Billion Btu,625647,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,2001,Billion Btu,632924,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,2002,Billion Btu,626631,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,2003,Billion Btu,652215,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,2004,Billion Btu,685415,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,2005,Billion Btu,704990,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,2006,Billion Btu,744557,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,2007,Billion Btu,733140,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,2008,Billion Btu,697172,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,2009,Billion Btu,651354,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,2010,Billion Btu,698576,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,2011,Billion Btu,688505,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,2012,Billion Btu,685898,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,2013,Billion Btu,705233,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,2014,Billion Btu,708310,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,2015,Billion Btu,697589,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,2016,Billion Btu,727153,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,2017,Billion Btu,757880,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,2018,Billion Btu,776519,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NV,2019,Billion Btu,778961,SEDS.TETCB.NV.A
Total Energy Consumption,Bbtu,NY,1960,Billion Btu,2989032,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1961,Billion Btu,3093838,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1962,Billion Btu,3238540,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1963,Billion Btu,3305923,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1964,Billion Btu,3382126,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1965,Billion Btu,3664673,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1966,Billion Btu,3867170,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1967,Billion Btu,3955831,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1968,Billion Btu,4052442,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1969,Billion Btu,4200652,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1970,Billion Btu,4303439,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1971,Billion Btu,4251263,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1972,Billion Btu,4269847,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1973,Billion Btu,4419080,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1974,Billion Btu,4128073,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1975,Billion Btu,3925249,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1976,Billion Btu,4224994,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1977,Billion Btu,4195220,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1978,Billion Btu,4195842,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1979,Billion Btu,3972800,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1980,Billion Btu,3863274,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1981,Billion Btu,3673745,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1982,Billion Btu,3529658,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1983,Billion Btu,3353921,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1984,Billion Btu,3403950,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1985,Billion Btu,3508528,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1986,Billion Btu,3554662,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1987,Billion Btu,3658508,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1988,Billion Btu,3748830,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1989,Billion Btu,3771097,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1990,Billion Btu,3768938,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1991,Billion Btu,3703136,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1992,Billion Btu,3788665,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1993,Billion Btu,3813731,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1994,Billion Btu,3752701,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1995,Billion Btu,3791092,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1996,Billion Btu,3940340,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1997,Billion Btu,4013224,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1998,Billion Btu,3939103,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,1999,Billion Btu,4061178,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,2000,Billion Btu,4138666,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,2001,Billion Btu,4021811,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,2002,Billion Btu,4031388,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,2003,Billion Btu,4163545,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,2004,Billion Btu,4261834,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,2005,Billion Btu,4153199,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,2006,Billion Btu,3873247,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,2007,Billion Btu,3958020,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,2008,Billion Btu,3874874,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,2009,Billion Btu,3698703,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,2010,Billion Btu,3874593,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,2011,Billion Btu,3757086,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,2012,Billion Btu,3583613,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,2013,Billion Btu,3723052,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,2014,Billion Btu,3840804,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,2015,Billion Btu,3838381,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,2016,Billion Btu,3768557,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,2017,Billion Btu,3775733,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,2018,Billion Btu,3945714,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,NY,2019,Billion Btu,3836690,SEDS.TETCB.NY.A
Total Energy Consumption,Bbtu,OH,1960,Billion Btu,2994711,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1961,Billion Btu,2898735,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1962,Billion Btu,3036395,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1963,Billion Btu,3113988,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1964,Billion Btu,3215365,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1965,Billion Btu,3369016,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1966,Billion Btu,3539868,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1967,Billion Btu,3543981,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1968,Billion Btu,3710053,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1969,Billion Btu,3856077,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1970,Billion Btu,3932645,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1971,Billion Btu,3871518,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1972,Billion Btu,4125705,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1973,Billion Btu,4218370,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1974,Billion Btu,4198106,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1975,Billion Btu,3979902,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1976,Billion Btu,4208900,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1977,Billion Btu,4198403,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1978,Billion Btu,4275771,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1979,Billion Btu,4261990,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1980,Billion Btu,3950811,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1981,Billion Btu,3848330,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1982,Billion Btu,3507765,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1983,Billion Btu,3444507,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1984,Billion Btu,3646301,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1985,Billion Btu,3622387,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1986,Billion Btu,3591701,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1987,Billion Btu,3708183,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1988,Billion Btu,3844211,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1989,Billion Btu,3953736,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1990,Billion Btu,3822978,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1991,Billion Btu,3821363,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1992,Billion Btu,3864860,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1993,Billion Btu,3917038,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1994,Billion Btu,4026924,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1995,Billion Btu,4109185,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1996,Billion Btu,4196129,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1997,Billion Btu,4180825,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1998,Billion Btu,4080012,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,1999,Billion Btu,4245853,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,2000,Billion Btu,4273427,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,2001,Billion Btu,4010965,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,2002,Billion Btu,3954608,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,2003,Billion Btu,4020593,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,2004,Billion Btu,4054623,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,2005,Billion Btu,4081428,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,2006,Billion Btu,3921590,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,2007,Billion Btu,4049462,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,2008,Billion Btu,3999755,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,2009,Billion Btu,3666515,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,2010,Billion Btu,3788333,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,2011,Billion Btu,3755018,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,2012,Billion Btu,3614861,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,2013,Billion Btu,3685299,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,2014,Billion Btu,3793113,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,2015,Billion Btu,3708130,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,2016,Billion Btu,3667803,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,2017,Billion Btu,3616494,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,2018,Billion Btu,3762214,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OH,2019,Billion Btu,3634196,SEDS.TETCB.OH.A
Total Energy Consumption,Bbtu,OK,1960,Billion Btu,580906,SEDS.TETCB.OK.A
Total Energy Consumption,Bbtu,OK,1961,Billion Btu,582692,SEDS.TETCB.OK.A
Total Energy Consumption,Bbtu,OK,1962,Billion Btu,692041,SEDS.TETCB.OK.A
Total Energy Consumption,Bbtu,OK,1963,Billion Btu,768636,SEDS.TETCB.OK.A
Total Energy Consumption,Bbtu,OK,1964,Billion Btu,802725,SEDS.TETCB.OK.A
Total Energy Consumption,Bbtu,OK,1965,Billion Btu,774367,SEDS.TETCB.OK.A
Total Energy Consumption,Bbtu,OK,1966,Billion Btu,744879,SEDS.TETCB.OK.A
Total Energy Consumption,Bbtu,OK,1967,Billion Btu,763519,SEDS.TETCB.OK.A
Total Energy Consumption,Bbtu,OK,1968,Billion Btu,843549,SEDS.TETCB.OK.A
Total Energy Consumption,Bbtu,OK,1969,Billion Btu,886447,SEDS.TETCB.OK.A
Total Energy Consumption,Bbtu,OK,1970,Billion Btu,939226,SEDS.TETCB.OK.A
Total Energy Consumption,Bbtu,OK,1971,Billion Btu,965680,SEDS.TETCB.OK.A
Total Energy Consumption,Bbtu,OK,1972,Billion Btu,1019204,SEDS.TETCB.OK.A
Total Energy Consumption,Bbtu,OK,1973,Billion Btu,1024152,SEDS.TETCB.OK.A
Total Energy Consumption,Bbtu,OK,1974,Billion Btu,1064042,SEDS.TETCB.OK.A
Total Energy Consumption,Bbtu,OK,1975,Billion Btu,1070091,SEDS.TETCB.OK.A
Total Energy Consumption,Bbtu,OK,1976,Billion Btu,1162766,SEDS.TETCB.OK.A
Total Energy Consumption,Bbtu,OK,1977,Billion Btu,1224894,SEDS.TETCB.OK.A
