"state","plant_type","load_segment","Value"
"CA","geo_N_6","sum_night",0.87
"CA","geo_N_6","sprfl_day",0.87
"CA","geo_N_6","sprfl_mrnevn",0.87
"CA","geo_N_6","sprfl_night",0.87
"CA","geo_N_6","wntr_day",0.87
"CA","geo_N_6","wntr_mrnevn",0.87
"CA","geo_N_6","wntr_night",0.87
"CA","geo_N_6","peak",0.87
"CA","geo_N_7","sum_day",0.87
"CA","geo_N_7","sum_mrnevn",0.87
"CA","geo_N_7","sum_night",0.87
"CA","geo_N_7","sprfl_day",0.87
"CA","geo_N_7","sprfl_mrnevn",0.87
"CA","geo_N_7","sprfl_night",0.87
"CA","geo_N_7","wntr_day",0.87
"CA","geo_N_7","wntr_mrnevn",0.87
"CA","geo_N_7","wntr_night",0.87
"CA","geo_N_7","peak",0.87
"CA","geo_N_8","sum_day",0.87
"CA","geo_N_8","sum_mrnevn",0.87
"CA","geo_N_8","sum_night",0.87
"CA","geo_N_8","sprfl_day",0.87
"CA","geo_N_8","sprfl_mrnevn",0.87
"CA","geo_N_8","sprfl_night",0.87
"CA","geo_N_8","wntr_day",0.87
"CA","geo_N_8","wntr_mrnevn",0.87
"CA","geo_N_8","wntr_night",0.87
"CA","geo_N_8","peak",0.87
"CA","geo_N_9","sum_day",0.87
"CA","geo_N_9","sum_mrnevn",0.87
"CA","geo_N_9","sum_night",0.87
"CA","geo_N_9","sprfl_day",0.87
"CA","geo_N_9","sprfl_mrnevn",0.87
"CA","geo_N_9","sprfl_night",0.87
"CA","geo_N_9","wntr_day",0.87
"CA","geo_N_9","wntr_mrnevn",0.87
"CA","geo_N_9","wntr_night",0.87
"CA","geo_N_9","peak",0.87
"CA","geo_N_10","sum_day",0.87
"CA","geo_N_10","sum_mrnevn",0.87
"CA","geo_N_10","sum_night",0.87
"CA","geo_N_10","sprfl_day",0.87
"CA","geo_N_10","sprfl_mrnevn",0.87
"CA","geo_N_10","sprfl_night",0.87
"CA","geo_N_10","wntr_day",0.87
"CA","geo_N_10","wntr_mrnevn",0.87
"CA","geo_N_10","wntr_night",0.87
"CA","geo_N_10","peak",0.87
"CA","slrPV_N","sum_day",0.61
"CA","slrPV_N","sum_mrnevn",0.013
"CA","slrPV_N","sprfl_day",0.6072
"CA","slrPV_N","sprfl_mrnevn",0.185003636
"CA","slrPV_N","wntr_day",0.6072
"CA","slrPV_N","wntr_mrnevn",0.185003636
"CA","slrPV_N","peak",0.61
"CA","slrCSP_N","sum_day",0.874285714
"CA","slrCSP_N","sum_mrnevn",0.344857143
"CA","slrCSP_N","sum_night",0.010928571
"CA","slrCSP_N","sprfl_day",0.641066667
"CA","slrCSP_N","sprfl_mrnevn",0.315248485
"CA","slrCSP_N","sprfl_night",0.0032
"CA","slrCSP_N","wntr_day",0.641066667
"CA","slrCSP_N","wntr_mrnevn",0.315248485
"CA","slrCSP_N","wntr_night",0.0032
"CA","slrCSP_N","peak",0.874285714
"CA","wnd_Nonsh_3","sum_day",0.263723785
"CA","wnd_Nonsh_3","sum_mrnevn",0.256728633
"CA","wnd_Nonsh_3","sum_night",0.258310714
"CA","wnd_Nonsh_3","sprfl_day",0.163331907
"CA","wnd_Nonsh_3","sprfl_mrnevn",0.181024086
"CA","wnd_Nonsh_3","sprfl_night",0.189993571
"CA","wnd_Nonsh_3","wntr_day",0.163331907
"CA","wnd_Nonsh_3","wntr_mrnevn",0.181024086
"CA","wnd_Nonsh_3","wntr_night",0.189993571
"CA","wnd_Nonsh_3","peak",0.263723785
"CA","wnd_Nonsh_4","sum_day",0.235447079
"CA","wnd_Nonsh_4","sum_mrnevn",0.245960419
"CA","wnd_Nonsh_4","sum_night",0.27093869
"CA","wnd_Nonsh_4","sprfl_day",0.200981752
"CA","wnd_Nonsh_4","sprfl_mrnevn",0.227753998
"CA","wnd_Nonsh_4","sprfl_night",0.24832491
"CA","wnd_Nonsh_4","wntr_day",0.200981752
"CA","wnd_Nonsh_4","wntr_mrnevn",0.227753998
"CA","wnd_Nonsh_4","wntr_night",0.24832491
"CA","wnd_Nonsh_4","peak",0.235447079
"CA","wnd_Nonsh_5","sum_day",0.226507695
"CA","wnd_Nonsh_5","sum_mrnevn",0.262285758
"CA","wnd_Nonsh_5","sum_night",0.283840879
"CA","wnd_Nonsh_5","sprfl_day",0.262285758
"CA","wnd_Nonsh_5","sprfl_mrnevn",0.298268763
"CA","wnd_Nonsh_5","sprfl_night",0.326985802
"CA","wnd_Nonsh_5","wntr_day",0.262285758
"CA","wnd_Nonsh_5","wntr_mrnevn",0.298268763
"CA","wnd_Nonsh_5","wntr_night",0.326985802
"CA","wnd_Nonsh_5","peak",0.226507695
"CA","wnd_Nonsh_6","sum_day",0.302069612
"CA","wnd_Nonsh_6","sum_mrnevn",0.326014513
"CA","wnd_Nonsh_6","sum_night",0.356872916
"CA","wnd_Nonsh_6","sprfl_day",0.255566327
"CA","wnd_Nonsh_6","sprfl_mrnevn",0.286927984
"CA","wnd_Nonsh_6","sprfl_night",0.315297996
"CA","wnd_Nonsh_6","wntr_day",0.255566327
"CA","wnd_Nonsh_6","wntr_mrnevn",0.286927984
"CA","wnd_Nonsh_6","wntr_night",0.315297996
"CA","wnd_Nonsh_6","peak",0.302069612
"CA","wnd_Nonsh_7","sum_day",0.240846473
"CA","wnd_Nonsh_7","sum_mrnevn",0.289686765
"CA","wnd_Nonsh_7","sum_night",0.328681804
"CA","wnd_Nonsh_7","sprfl_day",0.333041802
"CA","wnd_Nonsh_7","sprfl_mrnevn",0.3715425
"CA","wnd_Nonsh_7","sprfl_night",0.403667239
"CA","wnd_Nonsh_7","wntr_day",0.333041802
"CA","wnd_Nonsh_7","wntr_mrnevn",0.3715425
"CA","wnd_Nonsh_7","wntr_night",0.403667239
"CA","wnd_Nonsh_7","peak",0.240846473
"CA","wnd_Nshal_3","sum_day",0.241912987
"CA","wnd_Nshal_3","sum_mrnevn",0.235496356
"CA","wnd_Nshal_3","sum_night",0.236947594
"CA","wnd_Nshal_3","sprfl_day",0.149823837
"CA","wnd_Nshal_3","sprfl_mrnevn",0.166052817
"CA","wnd_Nshal_3","sprfl_night",0.174280497
"CA","wnd_Nshal_3","wntr_day",0.149823837
"CA","wnd_Nshal_3","wntr_mrnevn",0.166052817
"CA","wnd_Nshal_3","wntr_night",0.174280497
"CA","wnd_Nshal_3","peak",0.241912987
"CA","wnd_Nshal_4","sum_day",0.23090176
"CA","wnd_Nshal_4","sum_mrnevn",0.241212139
"CA","wnd_Nshal_4","sum_night",0.265708203
"CA","wnd_Nshal_4","sprfl_day",0.197101787
"CA","wnd_Nshal_4","sprfl_mrnevn",0.223357194
"CA","wnd_Nshal_4","sprfl_night",0.243530983
"CA","wnd_Nshal_4","wntr_day",0.197101787
"CA","wnd_Nshal_4","wntr_mrnevn",0.223357194
"CA","wnd_Nshal_4","wntr_night",0.243530983
"CA","wnd_Nshal_4","peak",0.23090176
"CA","wnd_Nshal_5","sum_day",0.217013539
"CA","wnd_Nshal_5","sum_mrnevn",0.251291951
"CA","wnd_Nshal_5","sum_night",0.271943581
"CA","wnd_Nshal_5","sprfl_day",0.251291951
"CA","wnd_Nshal_5","sprfl_mrnevn",0.285766715
"CA","wnd_Nshal_5","sprfl_night",0.313280068
"CA","wnd_Nshal_5","wntr_day",0.251291951
"CA","wnd_Nshal_5","wntr_mrnevn",0.285766715
"CA","wnd_Nshal_5","wntr_night",0.313280068
"CA","wnd_Nshal_5","peak",0.217013539
"CA","wnd_Nshal_6","sum_day",0.336203013
"CA","wnd_Nshal_6","sum_mrnevn",0.36285365
"CA","wnd_Nshal_6","sum_night",0.397199006
"CA","wnd_Nshal_6","sprfl_day",0.284444928
"CA","wnd_Nshal_6","sprfl_mrnevn",0.319350404
"CA","wnd_Nshal_6","sprfl_night",0.350926184
"CA","wnd_Nshal_6","wntr_day",0.284444928
"CA","wnd_Nshal_6","wntr_mrnevn",0.319350404
"CA","wnd_Nshal_6","wntr_night",0.350926184
"CA","wnd_Nshal_6","peak",0.336203013
"CA","wnd_Nshal_7","sum_day",0.301154289
"CA","wnd_Nshal_7","sum_mrnevn",0.362224162
"CA","wnd_Nshal_7","sum_night",0.410983536
"CA","wnd_Nshal_7","sprfl_day",0.416435275
"CA","wnd_Nshal_7","sprfl_mrnevn",0.464576526
"CA","wnd_Nshal_7","sprfl_night",0.504745281
"CA","wnd_Nshal_7","wntr_day",0.416435275
"CA","wnd_Nshal_7","wntr_mrnevn",0.464576526
"CA","wnd_Nshal_7","wntr_night",0.504745281
"CA","wnd_Nshal_7","peak",0.301154289
"CA","wnd_Ndeep_3","sum_day",0.269615305
"CA","wnd_Ndeep_3","sum_mrnevn",0.262463883
"CA","wnd_Ndeep_3","sum_night",0.264081307
"CA","wnd_Ndeep_3","sprfl_day",0.166980698
"CA","wnd_Ndeep_3","sprfl_mrnevn",0.185068116
"CA","wnd_Ndeep_3","sprfl_night",0.194237977
"CA","wnd_Ndeep_3","wntr_day",0.166980698
"CA","wnd_Ndeep_3","wntr_mrnevn",0.185068116
"CA","wnd_Ndeep_3","wntr_night",0.194237977
"CA","wnd_Ndeep_3","peak",0.269615305
"CA","wnd_Ndeep_4","sum_day",0.257949558
"CA","wnd_Ndeep_4","sum_mrnevn",0.269467692
"CA","wnd_Ndeep_4","sum_night",0.296833222
"CA","wnd_Ndeep_4","sprfl_day",0.220190261
"CA","wnd_Ndeep_4","sprfl_mrnevn",0.249521222
"CA","wnd_Ndeep_4","sprfl_night",0.272058166
"CA","wnd_Ndeep_4","wntr_day",0.220190261
"CA","wnd_Ndeep_4","wntr_mrnevn",0.249521222
"CA","wnd_Ndeep_4","wntr_night",0.272058166
"CA","wnd_Ndeep_4","peak",0.257949558
"CA","wnd_Ndeep_5","sum_day",0.243065589
"CA","wnd_Ndeep_5","sum_mrnevn",0.281459057
"CA","wnd_Ndeep_5","sum_night",0.304589874
"CA","wnd_Ndeep_5","sprfl_day",0.281459057
"CA","wnd_Ndeep_5","sprfl_mrnevn",0.320072449
"CA","wnd_Ndeep_5","sprfl_night",0.350888726
"CA","wnd_Ndeep_5","wntr_day",0.281459057
"CA","wnd_Ndeep_5","wntr_mrnevn",0.320072449
"CA","wnd_Ndeep_5","wntr_night",0.350888726
"CA","wnd_Ndeep_5","peak",0.243065589
"CA","wnd_Ndeep_6","sum_day",0.349459433
"CA","wnd_Ndeep_6","sum_mrnevn",0.3771609
"CA","wnd_Ndeep_6","sum_night",0.412860486
"CA","wnd_Ndeep_6","sprfl_day",0.295660537
"CA","wnd_Ndeep_6","sprfl_mrnevn",0.331942329
"CA","wnd_Ndeep_6","sprfl_night",0.364763135
"CA","wnd_Ndeep_6","wntr_day",0.295660537
"CA","wnd_Ndeep_6","wntr_mrnevn",0.331942329
"CA","wnd_Ndeep_6","wntr_night",0.364763135
"CA","wnd_Ndeep_6","peak",0.349459433
"CA","wnd_Ndeep_7","sum_day",0.26330001
"CA","wnd_Ndeep_7","sum_mrnevn",0.316693565
"CA","wnd_Ndeep_7","sum_night",0.359324018
"CA","wnd_Ndeep_7","sprfl_day",0.364090488
"CA","wnd_Ndeep_7","sprfl_mrnevn",0.406180514
"CA","wnd_Ndeep_7","sprfl_night",0.441300165
"CA","wnd_Ndeep_7","wntr_day",0.364090488
"CA","wnd_Ndeep_7","wntr_mrnevn",0.406180514
"CA","wnd_Ndeep_7","wntr_night",0.441300165
"CA","wnd_Ndeep_7","peak",0.26330001
"OR","col_X3","sum_day",0.587671106
"WA","col_X3","sum_day",0.587671106
"OR","col_X3","sum_mrnevn",0.587671106
"WA","col_X3","sum_mrnevn",0.587671106
"OR","col_X3","sum_night",0.587671106
"WA","col_X3","sum_night",0.587671106
"OR","col_X3","sprfl_day",0.620371608
"WA","col_X3","sprfl_day",0.620371608
"OR","col_X3","sprfl_mrnevn",0.620371608
"WA","col_X3","sprfl_mrnevn",0.620371608
"OR","col_X3","sprfl_night",0.620371608
"WA","col_X3","sprfl_night",0.620371608
"OR","col_X3","wntr_day",0.620371608
"WA","col_X3","wntr_day",0.620371608
"OR","col_X3","wntr_mrnevn",0.620371608
"WA","col_X3","wntr_mrnevn",0.620371608
"OR","col_X3","wntr_night",0.620371608
"WA","col_X3","wntr_night",0.620371608
"OR","col_X3","peak",0.587671106
"WA","col_X3","peak",0.587671106
"OR","ngcc_X1","sum_day",0.823
"WA","ngcc_X1","sum_day",0.823
"OR","ngcc_X1","sum_mrnevn",0.823
"WA","ngcc_X1","sum_mrnevn",0.823
"OR","ngcc_X1","sum_night",0.823
"WA","ngcc_X1","sum_night",0.823
"OR","ngcc_X1","sprfl_day",0.864
"WA","ngcc_X1","sprfl_day",0.864
"OR","ngcc_X1","sprfl_mrnevn",0.864
"WA","ngcc_X1","sprfl_mrnevn",0.864
"OR","ngcc_X1","sprfl_night",0.864
"WA","ngcc_X1","sprfl_night",0.864
"OR","ngcc_X1","wntr_day",0.864
"WA","ngcc_X1","wntr_day",0.864
"OR","ngcc_X1","wntr_mrnevn",0.864
"WA","ngcc_X1","wntr_mrnevn",0.864
"OR","ngcc_X1","wntr_night",0.864
"WA","ngcc_X1","wntr_night",0.864
"OR","ngcc_X1","peak",0.823
"WA","ngcc_X1","peak",0.823
"OR","ngcc_X2","sum_day",0.823
"WA","ngcc_X2","sum_day",0.823
"OR","ngcc_X2","sum_mrnevn",0.823
"WA","ngcc_X2","sum_mrnevn",0.823
"OR","ngcc_X2","sum_night",0.823
"WA","ngcc_X2","sum_night",0.823
"OR","ngcc_X2","sprfl_day",0.864
"WA","ngcc_X2","sprfl_day",0.864
"OR","ngcc_X2","sprfl_mrnevn",0.864
"WA","ngcc_X2","sprfl_mrnevn",0.864
"OR","ngcc_X2","sprfl_night",0.864
"WA","ngcc_X2","sprfl_night",0.864
"OR","ngcc_X2","wntr_day",0.864
"WA","ngcc_X2","wntr_day",0.864
"OR","ngcc_X2","wntr_mrnevn",0.864
"WA","ngcc_X2","wntr_mrnevn",0.864
"OR","ngcc_X2","wntr_night",0.864
"WA","ngcc_X2","wntr_night",0.864
"OR","ngcc_X2","peak",0.823
"WA","ngcc_X2","peak",0.823
"OR","ngcc_X3","sum_day",0.823
"WA","ngcc_X3","sum_day",0.823
"OR","ngcc_X3","sum_mrnevn",0.823
"WA","ngcc_X3","sum_mrnevn",0.823
"OR","ngcc_X3","sum_night",0.823
"WA","ngcc_X3","sum_night",0.823
"OR","ngcc_X3","sprfl_day",0.864
"WA","ngcc_X3","sprfl_day",0.864
"OR","ngcc_X3","sprfl_mrnevn",0.864
"WA","ngcc_X3","sprfl_mrnevn",0.864
"OR","ngcc_X3","sprfl_night",0.864
"WA","ngcc_X3","sprfl_night",0.864
"OR","ngcc_X3","wntr_day",0.864
"WA","ngcc_X3","wntr_day",0.864
"OR","ngcc_X3","wntr_mrnevn",0.864
"WA","ngcc_X3","wntr_mrnevn",0.864
"OR","ngcc_X3","wntr_night",0.864
"WA","ngcc_X3","wntr_night",0.864
"OR","ngcc_X3","peak",0.823
"WA","ngcc_X3","peak",0.823
"OR","ngtb_X1","sum_day",0.892912894
"WA","ngtb_X1","sum_day",0.892912894
"OR","ngtb_X1","sum_mrnevn",0.892912894
"WA","ngtb_X1","sum_mrnevn",0.892912894
"OR","ngtb_X1","sum_night",0.892912894
"WA","ngtb_X1","sum_night",0.892912894
"OR","ngtb_X1","sprfl_day",0.906240741
"WA","ngtb_X1","sprfl_day",0.906240741
"OR","ngtb_X1","sprfl_mrnevn",0.906240741
"WA","ngtb_X1","sprfl_mrnevn",0.906240741
"OR","ngtb_X1","sprfl_night",0.906240741
"WA","ngtb_X1","sprfl_night",0.906240741
"OR","ngtb_X1","wntr_day",0.906240741
"WA","ngtb_X1","wntr_day",0.906240741
"OR","ngtb_X1","wntr_mrnevn",0.906240741
"WA","ngtb_X1","wntr_mrnevn",0.906240741
"OR","ngtb_X1","wntr_night",0.906240741
"WA","ngtb_X1","wntr_night",0.906240741
"OR","ngtb_X1","peak",0.892912894
"WA","ngtb_X1","peak",0.892912894
"OR","ngtb_X2","sum_day",0.89678716
"WA","ngtb_X2","sum_day",0.89678716
"OR","ngtb_X2","sum_mrnevn",0.89678716
"WA","ngtb_X2","sum_mrnevn",0.89678716
"OR","ngtb_X2","sum_night",0.89678716
"WA","ngtb_X2","sum_night",0.89678716
"OR","ngtb_X2","sprfl_day",0.912289332
"WA","ngtb_X2","sprfl_day",0.912289332
"OR","ngtb_X2","sprfl_mrnevn",0.912289332
"WA","ngtb_X2","sprfl_mrnevn",0.912289332
"OR","ngtb_X2","sprfl_night",0.912289332
"WA","ngtb_X2","sprfl_night",0.912289332
"OR","ngtb_X2","wntr_day",0.912289332
"WA","ngtb_X2","wntr_day",0.912289332
"OR","ngtb_X2","wntr_mrnevn",0.912289332
"WA","ngtb_X2","wntr_mrnevn",0.912289332
"OR","ngtb_X2","wntr_night",0.912289332
"WA","ngtb_X2","wntr_night",0.912289332
"OR","ngtb_X2","peak",0.89678716
"WA","ngtb_X2","peak",0.89678716
"OR","stog_X2","sum_day",0.9139
"WA","stog_X2","sum_day",0.9139
"OR","stog_X2","sum_mrnevn",0.9139
"WA","stog_X2","sum_mrnevn",0.9139
"OR","stog_X2","sum_night",0.9139
"WA","stog_X2","sum_night",0.9139
"OR","stog_X2","sprfl_day",0.9315
"WA","stog_X2","sprfl_day",0.9315
"OR","stog_X2","sprfl_mrnevn",0.9315
"WA","stog_X2","sprfl_mrnevn",0.9315
"OR","stog_X2","sprfl_night",0.9315
"WA","stog_X2","sprfl_night",0.9315
"OR","stog_X2","wntr_day",0.9315
"WA","stog_X2","wntr_day",0.9315
"OR","stog_X2","wntr_mrnevn",0.9315
"WA","stog_X2","wntr_mrnevn",0.9315
"OR","stog_X2","wntr_night",0.9315
"WA","stog_X2","wntr_night",0.9315
"OR","stog_X2","peak",0.9139
"WA","stog_X2","peak",0.9139
"OR","nuc_X","sum_day",0.874
"WA","nuc_X","sum_day",0.874
"OR","nuc_X","sum_mrnevn",0.874
"WA","nuc_X","sum_mrnevn",0.874
"OR","nuc_X","sum_night",0.874
"WA","nuc_X","sum_night",0.874
"OR","nuc_X","sprfl_day",0.919
"WA","nuc_X","sprfl_day",0.919
"OR","nuc_X","sprfl_mrnevn",0.919
"WA","nuc_X","sprfl_mrnevn",0.919
"OR","nuc_X","sprfl_night",0.919
"WA","nuc_X","sprfl_night",0.919
"OR","nuc_X","wntr_day",0.919
"WA","nuc_X","wntr_day",0.919
"OR","nuc_X","wntr_mrnevn",0.919
"WA","nuc_X","wntr_mrnevn",0.919
"OR","nuc_X","wntr_night",0.919
"WA","nuc_X","wntr_night",0.919
"OR","nuc_X","peak",0.874
"WA","nuc_X","peak",0.874
"OR","hyd_X","sum_day",0.44
"WA","hyd_X","sum_day",0.44
"OR","hyd_X","sum_mrnevn",0.44
"WA","hyd_X","sum_mrnevn",0.44
"OR","hyd_X","sum_night",0.44
"WA","hyd_X","sum_night",0.44
"OR","hyd_X","sprfl_day",0.406
"WA","hyd_X","sprfl_day",0.406
"OR","hyd_X","sprfl_mrnevn",0.406
"WA","hyd_X","sprfl_mrnevn",0.406
"OR","hyd_X","sprfl_night",0.406
"WA","hyd_X","sprfl_night",0.406
"OR","hyd_X","wntr_day",0.406
"WA","hyd_X","wntr_day",0.406
"OR","hyd_X","wntr_mrnevn",0.406
"WA","hyd_X","wntr_mrnevn",0.406
"OR","hyd_X","wntr_night",0.406
"WA","hyd_X","wntr_night",0.406
"OR","hyd_X","peak",0.44
"WA","hyd_X","peak",0.44
"OR","bio_X","sum_day",0.83
"WA","bio_X","sum_day",0.83
"OR","bio_X","sum_mrnevn",0.83
"WA","bio_X","sum_mrnevn",0.83
"OR","bio_X","sum_night",0.83
"WA","bio_X","sum_night",0.83
"OR","bio_X","sprfl_day",0.83
"WA","bio_X","sprfl_day",0.83
"OR","bio_X","sprfl_mrnevn",0.83
"WA","bio_X","sprfl_mrnevn",0.83
"OR","bio_X","sprfl_night",0.83
"WA","bio_X","sprfl_night",0.83
"OR","bio_X","wntr_day",0.83
"WA","bio_X","wntr_day",0.83
"OR","bio_X","wntr_mrnevn",0.83
"WA","bio_X","wntr_mrnevn",0.83
"OR","bio_X","wntr_night",0.83
"WA","bio_X","wntr_night",0.83
"OR","bio_X","peak",0.83
"WA","bio_X","peak",0.83
"OR","lfg_X","sum_day",0.9
"WA","lfg_X","sum_day",0.9
"OR","lfg_X","sum_mrnevn",0.9
"WA","lfg_X","sum_mrnevn",0.9
"OR","lfg_X","sum_night",0.9
"WA","lfg_X","sum_night",0.9
"OR","lfg_X","sprfl_day",0.9
"WA","lfg_X","sprfl_day",0.9
"OR","lfg_X","sprfl_mrnevn",0.9
"WA","lfg_X","sprfl_mrnevn",0.9
"OR","lfg_X","sprfl_night",0.9
"WA","lfg_X","sprfl_night",0.9
"OR","lfg_X","wntr_day",0.9
"WA","lfg_X","wntr_day",0.9
"OR","lfg_X","wntr_mrnevn",0.9
"WA","lfg_X","wntr_mrnevn",0.9
"OR","lfg_X","wntr_night",0.9
"WA","lfg_X","wntr_night",0.9
"OR","lfg_X","peak",0.9
"WA","lfg_X","peak",0.9
"OR","msw_X","sum_day",0.9
"WA","msw_X","sum_day",0.9
"OR","msw_X","sum_mrnevn",0.9
"WA","msw_X","sum_mrnevn",0.9
"OR","msw_X","sum_night",0.9
"WA","msw_X","sum_night",0.9
"OR","msw_X","sprfl_day",0.9
"WA","msw_X","sprfl_day",0.9
"OR","msw_X","sprfl_mrnevn",0.9
"WA","msw_X","sprfl_mrnevn",0.9
"OR","msw_X","sprfl_night",0.9
"WA","msw_X","sprfl_night",0.9
"OR","msw_X","wntr_day",0.9
"WA","msw_X","wntr_day",0.9
"OR","msw_X","wntr_mrnevn",0.9
"WA","msw_X","wntr_mrnevn",0.9
"OR","msw_X","wntr_night",0.9
"WA","msw_X","wntr_night",0.9
"OR","msw_X","peak",0.9
"WA","msw_X","peak",0.9
"OR","slr_X","sum_day",0.702857143
"WA","slr_X","sum_day",0.702857143
"OR","slr_X","sum_mrnevn",0.277238095
"WA","slr_X","sum_mrnevn",0.277238095
"OR","slr_X","sum_night",0.008785714
"WA","slr_X","sum_night",0.008785714
"OR","slr_X","sprfl_day",0.460766667
"WA","slr_X","sprfl_day",0.460766667
"OR","slr_X","sprfl_mrnevn",0.226584848
"WA","slr_X","sprfl_mrnevn",0.226584848
"OR","slr_X","sprfl_night",0.0023
"WA","slr_X","sprfl_night",0.0023
"OR","slr_X","wntr_day",0.460766667
"WA","slr_X","wntr_day",0.460766667
"OR","slr_X","wntr_mrnevn",0.226584848
"WA","slr_X","wntr_mrnevn",0.226584848
"OR","slr_X","wntr_night",0.0023
"WA","slr_X","wntr_night",0.0023
"OR","slr_X","peak",0.702857143
"WA","slr_X","peak",0.702857143
"OR","wnd_X","sum_day",0.384558279
"WA","wnd_X","sum_day",0.384558279
"OR","wnd_X","sum_mrnevn",0.44530125
"WA","wnd_X","sum_mrnevn",0.44530125
"OR","wnd_X","sum_night",0.481896916
"WA","wnd_X","sum_night",0.481896916
"OR","wnd_X","sprfl_day",0.44530125
"WA","wnd_X","sprfl_day",0.44530125
"OR","wnd_X","sprfl_mrnevn",0.506392165
"WA","wnd_X","sprfl_mrnevn",0.506392165
"OR","wnd_X","sprfl_night",0.555147132
"WA","wnd_X","sprfl_night",0.555147132
"OR","wnd_X","wntr_day",0.44530125
"WA","wnd_X","wntr_day",0.44530125
"OR","wnd_X","wntr_mrnevn",0.506392165
"WA","wnd_X","wntr_mrnevn",0.506392165
"OR","wnd_X","wntr_night",0.555147132
"WA","wnd_X","wntr_night",0.555147132
"OR","wnd_X","peak",0.384558279
"WA","wnd_X","peak",0.384558279
"OR","oth_X","sum_day",0.9
"WA","oth_X","sum_day",0.9
"OR","oth_X","sum_mrnevn",0.9
"WA","oth_X","sum_mrnevn",0.9
"OR","oth_X","sum_night",0.9
"WA","oth_X","sum_night",0.9
"OR","oth_X","sprfl_day",0.9
"WA","oth_X","sprfl_day",0.9
"OR","oth_X","sprfl_mrnevn",0.9
"WA","oth_X","sprfl_mrnevn",0.9
"OR","oth_X","sprfl_night",0.9
"WA","oth_X","sprfl_night",0.9
"OR","oth_X","wntr_day",0.9
"WA","oth_X","wntr_day",0.9
"OR","oth_X","wntr_mrnevn",0.9
"WA","oth_X","wntr_mrnevn",0.9
"OR","oth_X","wntr_night",0.9
"WA","oth_X","wntr_night",0.9
"OR","oth_X","peak",0.9
"WA","oth_X","peak",0.9
"OR","ps_X","sum_day",0.876
"WA","ps_X","sum_day",0.876
"OR","ps_X","sum_mrnevn",0.876
"WA","ps_X","sum_mrnevn",0.876
"OR","ps_X","sum_night",0.876
"WA","ps_X","sum_night",0.876
"OR","ps_X","sprfl_day",0.912
"WA","ps_X","sprfl_day",0.912
"OR","ps_X","sprfl_mrnevn",0.912
"WA","ps_X","sprfl_mrnevn",0.912
"OR","ps_X","sprfl_night",0.912
"WA","ps_X","sprfl_night",0.912
"OR","ps_X","wntr_day",0.912
"WA","ps_X","wntr_day",0.912
"OR","ps_X","wntr_mrnevn",0.912
"WA","ps_X","wntr_mrnevn",0.912
"OR","ps_X","wntr_night",0.912
"WA","ps_X","wntr_night",0.912
"OR","ps_X","peak",0.876
"WA","ps_X","peak",0.876
"OR","col_N","sum_day",0.85
"WA","col_N","sum_day",0.85
"OR","col_N","sum_mrnevn",0.85
"WA","col_N","sum_mrnevn",0.85
"OR","col_N","sum_night",0.85
"WA","col_N","sum_night",0.85
"OR","col_N","sprfl_day",0.85
"WA","col_N","sprfl_day",0.85
"OR","col_N","sprfl_mrnevn",0.85
"WA","col_N","sprfl_mrnevn",0.85
"OR","col_N","sprfl_night",0.85
"WA","col_N","sprfl_night",0.85
"OR","col_N","wntr_day",0.85
"WA","col_N","wntr_day",0.85
"OR","col_N","wntr_mrnevn",0.85
"WA","col_N","wntr_mrnevn",0.85
"OR","col_N","wntr_night",0.85
"WA","col_N","wntr_night",0.85
"OR","col_N","peak",0.85
"WA","col_N","peak",0.85
"OR","col_Nccs","sum_day",0.85
"WA","col_Nccs","sum_day",0.85
"OR","col_Nccs","sum_mrnevn",0.85
"WA","col_Nccs","sum_mrnevn",0.85
"OR","col_Nccs","sum_night",0.85
"WA","col_Nccs","sum_night",0.85
"OR","col_Nccs","sprfl_day",0.85
"WA","col_Nccs","sprfl_day",0.85
"OR","col_Nccs","sprfl_mrnevn",0.85
"WA","col_Nccs","sprfl_mrnevn",0.85
"OR","col_Nccs","sprfl_night",0.85
"WA","col_Nccs","sprfl_night",0.85
"OR","col_Nccs","wntr_day",0.85
"WA","col_Nccs","wntr_day",0.85
"OR","col_Nccs","wntr_mrnevn",0.85
"WA","col_Nccs","wntr_mrnevn",0.85
"OR","col_Nccs","wntr_night",0.85
"WA","col_Nccs","wntr_night",0.85
"OR","col_Nccs","peak",0.85
"WA","col_Nccs","peak",0.85
"OR","ngcc_N","sum_day",0.87
"WA","ngcc_N","sum_day",0.87
"OR","ngcc_N","sum_mrnevn",0.87
"WA","ngcc_N","sum_mrnevn",0.87
"OR","ngcc_N","sum_night",0.87
"WA","ngcc_N","sum_night",0.87
"OR","ngcc_N","sprfl_day",0.87
"WA","ngcc_N","sprfl_day",0.87
"OR","ngcc_N","sprfl_mrnevn",0.87
"WA","ngcc_N","sprfl_mrnevn",0.87
"OR","ngcc_N","sprfl_night",0.87
"WA","ngcc_N","sprfl_night",0.87
"OR","ngcc_N","wntr_day",0.87
"WA","ngcc_N","wntr_day",0.87
"OR","ngcc_N","wntr_mrnevn",0.87
"WA","ngcc_N","wntr_mrnevn",0.87
"OR","ngcc_N","wntr_night",0.87
"WA","ngcc_N","wntr_night",0.87
"OR","ngcc_N","peak",0.87
"WA","ngcc_N","peak",0.87
